review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,processed_text
RV0986,"Rất thích áo, dùng ổn, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích áo dùng ổn phù hợp với nhu cầu
RV0987,váy nhìn ngoài được nhưng thực tế không hoạt động.,Negative,product_quality,no,,normal,váy nhìn ngoài được nhưng thực tế không hoạt động
RV0988,Không có gì để nhận xét. Mình đánh giá theo đơn này.,Neutral,spam_or_irrelevant,no,,irrelevant,không có gì để nhận xét mình đánh giá theo đơn này
RV0989,Cho đủ chữ để nhận thưởng. Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,spam_xu,cho đủ chữ để nhận thưởng đây là trải nghiệm cá nhân
RV0990,Đơn này bị lỗi phân loại: gửi nhầm sản phẩm.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại gửi nhầm sản phẩm
RV0991,"Gói hàng ổn, ship khá nhanh, sản phẩm vải đẹp.",Positive,no_issue,no,,normal,gói hàng ổn ship khá nhanh sản phẩm vải đẹp
RV0992,"giao sai size, bao bì lại còn bị rách. Mình ghi nhận như vậy.",Negative,wrong_item,yes,packaging,mixed_topic,giao sai size bao bì lại còn bị rách mình ghi nhận như vậy
RV0993,"Sản phẩm chắc chắn, hộp còn nguyên, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm chắc chắn hộp còn nguyên lần sau sẽ ủng hộ tiếp
RV0994,"Shop giao rồi, chưa mở hộp. Hy vọng lần sau tốt hơn.",Neutral,spam_or_irrelevant,no,,not_used,shop giao rồi chưa mở hộp hy vọng lần sau tốt hơn
RV0995,Đơn này bị lỗi phân loại: thiếu phụ kiện.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại thiếu phụ kiện
RV0996,"Mình hỏi về ốp điện thoại mà xử lý khiếu nại lâu, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về ốp điện thoại mà xử lý khiếu nại lâu rất mất thời gian
RV0997,good good good xu xu xu Hy vọng lần sau tốt hơn.,Neutral,spam_or_irrelevant,no,,spam_xu,good good good xu xu xu hy vọng lần sau tốt hơn
RV0998,Hàng không tệ nhưng mã vận đơn cập nhật sai nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng mã vận đơn cập nhật sai nên mình đánh giá thấp
RV0999,"Đã dùng vài ngày, mũ bảo hiểm chất lượng tốt, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày mũ bảo hiểm chất lượng tốt không có lỗi gì
RV1000,"Hàng đúng mô tả nhưng trễ hẹn nhiều ngày, shop phản hồi cũng chậm. Mình ghi nhận như vậy.",Negative,delivery,yes,customer_service,mixed_topic,hàng đúng mô tả nhưng trễ hẹn nhiều ngày shop phản hồi cũng chậm mình ghi nhận như vậy
RV1001,Ổn Hy vọng lần sau tốt hơn.,Neutral,spam_or_irrelevant,no,,too_short,ổn hy vọng lần sau tốt hơn
RV1002,"Rất thích sạc dự phòng, đúng mô tả, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích sạc dự phòng đúng mô tả phù hợp với nhu cầu
RV1003,"Mình mua váy, thấy đúng mô tả, người bán hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua váy thấy đúng mô tả người bán hỗ trợ tốt
RV1004,Sản phẩm bên trong tạm ổn nhưng tem niêm phong bị bung.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng tem niêm phong bị bung
RV1005,"nồi chiên giao nhanh nhưng bị lỗi, thêm nữa giá hơi cao so với chất lượng.",Negative,product_quality,yes,delivery,mixed_topic,nồi chiên giao nhanh nhưng bị lỗi thêm nữa giá hơi cao so với chất lượng
RV1006,"Sản phẩm mùi dễ chịu, bao bì sạch sẽ, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm mùi dễ chịu bao bì sạch sẽ lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV1007,"Mình mua quần jean, thấy đúng mô tả, cửa hàng shop tư vấn nhiệt tình.",Positive,no_issue,no,,normal,mình mua quần jean thấy đúng mô tả cửa hàng shop tư vấn nhiệt tình
RV1008,"đèn học dùng ổn nhưng đợi rất lâu mới nhận được, trải nghiệm mua hàng bị ảnh hưởng.",Negative,delivery,yes,no_issue,mixed_topic,đèn học dùng ổn nhưng đợi rất lâu mới nhận được trải nghiệm mua hàng bị ảnh hưởng
RV1009,"Mình thấy vừa mua xong đã giảm giá mạnh, nên chưa muốn mua lại. Hy vọng lần sau tốt hơn.",Negative,price,no,,normal,mình thấy vừa mua xong đã giảm giá mạnh nên chưa muốn mua lại hy vọng lần sau tốt hơn
RV1010,"Mình thấy mua sale nhưng vẫn đắt, nên chưa muốn mua lại.",Negative,price,no,,normal,mình thấy mua sale nhưng vẫn đắt nên chưa muốn mua lại
RV1011,Đánh giá để nhận xu thôi. Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,spam_xu,đánh giá để nhận xu thôi đây là trải nghiệm cá nhân
RV1012,"Đơn ốp điện thoại vận chuyển chậm hơn dự kiến, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn ốp điện thoại vận chuyển chậm hơn dự kiến hỏi thì không có cập nhật rõ
RV1013,"Khâu đóng gói kém, tem niêm phong bị bung.",Negative,packaging,no,,normal,khâu đóng gói kém tem niêm phong bị bung
RV1014,Sản phẩm bên trong tạm ổn nhưng không có chống sốc. Mình ghi nhận như vậy.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng không có chống sốc mình ghi nhận như vậy
RV1015,"Nhận hàng xong mới thấy mũ bảo hiểm chất lượng kém, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy mũ bảo hiểm chất lượng kém không muốn mua lại
RV1016,"Mình mua quần jean, thấy chắc chắn, cửa hàng đổi trả rõ ràng.",Positive,no_issue,no,,normal,mình mua quần jean thấy chắc chắn cửa hàng đổi trả rõ ràng
RV1017,"Dùng thử bình nước thì thấy bị lỗi, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử bình nước thì thấy bị lỗi cần kiểm tra chất lượng kỹ hơn
RV1018,"Đã dùng vài ngày, bình nước chắc chắn, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày bình nước chắc chắn không có lỗi gì
RV1019,"Gói hàng ổn, đóng đơn nhanh, sản phẩm chất lượng tốt.",Positive,no_issue,no,,normal,gói hàng ổn đóng đơn nhanh sản phẩm chất lượng tốt
RV1020,Sản phẩm không quá tệ nhưng giá tăng bất thường.,Negative,price,no,,normal,sản phẩm không quá tệ nhưng giá tăng bất thường
RV1021,"Rất thích mũ bảo hiểm, vải đẹp, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích mũ bảo hiểm vải đẹp phù hợp với nhu cầu
RV1022,"Hàng chuẩn, chắc chắn, bên bán phản hồi nhanh nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn chắc chắn bên bán phản hồi nhanh nên mình hài lòng
RV1023,"Mình hỏi về đồng hồ mà hứa gọi lại nhưng không gọi, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về đồng hồ mà hứa gọi lại nhưng không gọi rất mất thời gian
RV1024,"Khâu đóng gói kém, hộp bị móp. Mình ghi nhận như vậy.",Negative,packaging,no,,normal,khâu đóng gói kém hộp bị móp mình ghi nhận như vậy
RV1025,"Nhận máy xay mà không có chống sốc, nhìn rất thiếu chuyên nghiệp.",Negative,packaging,no,,normal,nhận máy xay mà không có chống sốc nhìn rất thiếu chuyên nghiệp
RV1026,Sản phẩm có vấn đề nhưng nhắn tin không ai trả lời. Hy vọng lần sau tốt hơn.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng nhắn tin không ai trả lời hy vọng lần sau tốt hơn
RV1027,balo thì tạm ổn nhưng đơn hàng đợi rất lâu mới nhận được.,Negative,delivery,no,,normal,balo thì tạm ổn nhưng đơn hàng đợi rất lâu mới nhận được
RV1028,"son chắc chắn nhưng vận chuyển chậm hơn dự kiến, hộp cũng hơi móp.",Negative,delivery,yes,packaging,mixed_topic,son chắc chắn nhưng vận chuyển chậm hơn dự kiến hộp cũng hơi móp
RV1029,"Nhận hàng xong mới thấy giày bị lỗi, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy giày bị lỗi không muốn mua lại
RV1030,"Đơn mũ bảo hiểm giao thiếu thông báo, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn mũ bảo hiểm giao thiếu thông báo hỏi thì không có cập nhật rõ
RV1031,"Mình mua quần jean, thấy chắc chắn, shop phản hồi nhanh.",Positive,no_issue,no,,normal,mình mua quần jean thấy chắc chắn shop phản hồi nhanh
RV1032,"Hàng chuẩn, hoạt động tốt, bên bán shop tư vấn nhiệt tình nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn hoạt động tốt bên bán shop tư vấn nhiệt tình nên mình hài lòng
RV1033,"sạc dự phòng không giống mô tả, mình khá thất vọng.",Negative,product_quality,no,,normal,sạc dự phòng không giống mô tả mình khá thất vọng
RV1034,"Khâu đóng gói kém, hộp bị móp.",Negative,packaging,no,,normal,khâu đóng gói kém hộp bị móp
RV1035,"Rất thích váy, chất lượng tốt, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích váy chất lượng tốt phù hợp với nhu cầu
RV1036,"Gói hàng ổn, nhận hàng sớm, sản phẩm chắc chắn.",Positive,no_issue,no,,normal,gói hàng ổn nhận hàng sớm sản phẩm chắc chắn
RV1037,"Mình mua quần jean, thấy mùi dễ chịu, cửa hàng đổi trả rõ ràng.",Positive,no_issue,no,,normal,mình mua quần jean thấy mùi dễ chịu cửa hàng đổi trả rõ ràng
RV1038,"Đã dùng vài ngày, chuột máy tính màu đẹp, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày chuột máy tính màu đẹp không có lỗi gì
RV1039,Sản phẩm không quá tệ nhưng không đáng tiền. Mình ghi nhận như vậy.,Negative,price,no,,normal,sản phẩm không quá tệ nhưng không đáng tiền mình ghi nhận như vậy
RV1040,"Hàng gì cũng được, cần xu. Hy vọng lần sau tốt hơn.",Neutral,spam_or_irrelevant,no,,spam_xu,hàng gì cũng được cần xu hy vọng lần sau tốt hơn
RV1041,"Đơn ốp điện thoại trễ hẹn nhiều ngày, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn ốp điện thoại trễ hẹn nhiều ngày hỏi thì không có cập nhật rõ
RV1042,"đồng hồ dùng ổn nhưng shipper giao nhầm giờ, trải nghiệm mua hàng bị ảnh hưởng.",Negative,delivery,yes,no_issue,mixed_topic,đồng hồ dùng ổn nhưng shipper giao nhầm giờ trải nghiệm mua hàng bị ảnh hưởng
RV1043,"Hàng đúng loại nhưng gói hàng nhìn rất cũ, làm mình lo sản phẩm bị hỏng.",Negative,packaging,yes,no_issue,mixed_topic,hàng đúng loại nhưng gói hàng nhìn rất cũ làm mình lo sản phẩm bị hỏng
RV1044,"Mình mua váy, thấy màu đẹp, cửa hàng shop tư vấn nhiệt tình.",Positive,no_issue,no,,normal,mình mua váy thấy màu đẹp cửa hàng shop tư vấn nhiệt tình
RV1045,"đồng hồ dùng ổn nhưng trễ hẹn nhiều ngày, trải nghiệm mua hàng bị ảnh hưởng.",Negative,delivery,yes,no_issue,mixed_topic,đồng hồ dùng ổn nhưng trễ hẹn nhiều ngày trải nghiệm mua hàng bị ảnh hưởng
RV1046,"Rất thích sách, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích sách rất đáng tiền phù hợp với nhu cầu
RV1047,"khăn tắm bị lỗi nhẹ, nhưng vấn đề chính là tư vấn không rõ ràng.",Negative,customer_service,yes,product_quality,mixed_topic,khăn tắm bị lỗi nhẹ nhưng vấn đề chính là tư vấn không rõ ràng
RV1048,"Hàng đúng mô tả nhưng trễ hẹn nhiều ngày, shop phản hồi cũng chậm.",Negative,delivery,yes,customer_service,mixed_topic,hàng đúng mô tả nhưng trễ hẹn nhiều ngày shop phản hồi cũng chậm
RV1049,"giao sai màu, không đúng với lựa chọn ban đầu.",Negative,wrong_item,no,,normal,giao sai màu không đúng với lựa chọn ban đầu
RV1050,Shop cần kiểm tra đơn kỹ hơn vì thiếu phụ kiện.,Negative,wrong_item,no,,normal,shop cần kiểm tra đơn kỹ hơn vì thiếu phụ kiện
RV1051,Có lỗi phát sinh nhưng bên bán tư vấn không rõ ràng.,Negative,customer_service,no,,normal,có lỗi phát sinh nhưng bên bán tư vấn không rõ ràng
RV1052,"quần jean giao nhanh nhưng dùng được một lúc là hỏng, thêm nữa vận chuyển chậm hơn dự kiến.",Negative,product_quality,yes,delivery,mixed_topic,quần jean giao nhanh nhưng dùng được một lúc là hỏng thêm nữa vận chuyển chậm hơn dự kiến
RV1053,Đơn này bị lỗi phân loại: gửi nhầm sản phẩm. Mình ghi nhận như vậy.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại gửi nhầm sản phẩm mình ghi nhận như vậy
RV1054,"Sản phẩm mùi dễ chịu, hộp còn nguyên, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm mùi dễ chịu hộp còn nguyên lần sau sẽ ủng hộ tiếp
RV1055,"Mình cần dùng gấp mà trễ hẹn nhiều ngày, trải nghiệm không tốt.",Negative,delivery,no,,normal,mình cần dùng gấp mà trễ hẹn nhiều ngày trải nghiệm không tốt
RV1056,Mình không hài lòng vì thái độ phản hồi khó chịu.,Negative,customer_service,no,,normal,mình không hài lòng vì thái độ phản hồi khó chịu
RV1057,"áo màu đẹp, ship khá nhanh, niêm phong kỹ.",Positive,no_issue,no,,normal,áo màu đẹp ship khá nhanh niêm phong kỹ
RV1058,"Vấn đề lớn nhất là vận chuyển chậm hơn dự kiến, mong shop cải thiện khâu giao hàng. Hy vọng lần sau tốt hơn.",Negative,delivery,no,,normal,vấn đề lớn nhất là vận chuyển chậm hơn dự kiến mong shop cải thiện khâu giao hàng hy vọng lần sau tốt hơn
RV1059,"Mình cần dùng gấp mà giao thiếu thông báo, trải nghiệm không tốt. Mình ghi nhận như vậy.",Negative,delivery,no,,normal,mình cần dùng gấp mà giao thiếu thông báo trải nghiệm không tốt mình ghi nhận như vậy
RV1060,"Gói hàng ổn, nhận hàng sớm, sản phẩm vải đẹp.",Positive,no_issue,no,,normal,gói hàng ổn nhận hàng sớm sản phẩm vải đẹp
RV1061,"Không hài lòng vì giao sai màu, phải mất công đổi trả. Đây là trải nghiệm cá nhân.",Negative,wrong_item,no,,normal,không hài lòng vì giao sai màu phải mất công đổi trả đây là trải nghiệm cá nhân
RV1062,"son đẹp hơn mong đợi, giao đúng hẹn, giá cũng hợp lý.",Positive,no_issue,no,,normal,son đẹp hơn mong đợi giao đúng hẹn giá cũng hợp lý
RV1063,"Mình cần dùng gấp mà đợi rất lâu mới nhận được, trải nghiệm không tốt.",Negative,delivery,no,,normal,mình cần dùng gấp mà đợi rất lâu mới nhận được trải nghiệm không tốt
RV1064,"sạc dự phòng dùng được nhưng không có chống sốc, giao hàng cũng hơi lâu.",Negative,packaging,yes,delivery,mixed_topic,sạc dự phòng dùng được nhưng không có chống sốc giao hàng cũng hơi lâu
